0.612245 1.04082 1.22124
0.673469 1.04082 1.14524
0.734694 1.04082 1.09297
0.795918 1.04082 1.0586
0.857143 1.04082 1.03677
0.918367 1.04082 1.02308
0.979592 1.04082 1.01219
1.04082 1.04082 0.99846
1.10204 1.04082 0.999993
1.16327 1.04082 1.00012
1.22449 1.04082 1.00008
1.28571 1.04082 1.00004
1.34694 1.04082 1.00002
1.40816 1.04082 1.00001
1.46939 1.04082 1
1.53061 1.04082 1
1.59184 1.04082 1
1.65306 1.04082 1
1.71429 1.04082 1
1.77551 1.04082 1
1.83673 1.04082 1
1.89796 1.04082 1
1.95918 1.04082 1
2.02041 1.04082 1
2.08163 1.04082 1
2.14286 1.04082 1
2.20408 1.04082 1
2.26531 1.04082 1
2.32653 1.04082 1
2.38776 1.04082 1
2.44898 1.04082 1
2.5102 1.04082 1
2.57143 1.04082 1
2.63265 1.04082 1
2.69388 1.04082 1
2.7551 1.04082 1
2.81633 1.04082 1
2.87755 1.04082 1
2.93878 1.04082 1
3 1.04082 1

0 1.10204 0.722358
0.0612245 1.10204 0.912917
0.122449 1.10204 1.14591
0.183673 1.10204 1.31875
0.244898 1.10204 1.43632
0.306122 1.10204 1.49339
0.367347 1.10204 1.48316
0.428571 1.10204 1.41847
0.489796 1.10204 1.32842
0.55102 1.10204 1.23966
0.612245 1.10204 1.16608
0.673469 1.10204 1.11089
0.734694 1.10204 1.07199
0.795918 1.10204 1.04575
0.857143 1.10204 1.02863
0.918367 1.10204 1.01761
0.979592 1.10204 1.00997
1.04082 1.10204 1.0042
1.10204 1.10204 1.00172
1.16327 1.10204 1.00073
1.22449 1.10204 1.00032
1.28571 1.10204 1.00014
1.34694 1.10204 1.00006
1.40816 1.10204 1.00003
1.46939 1.10204 1.00001
1.53061 1.10204 1.00001
1.59184 1.10204 1
1.65306 1.10204 1
1.71429 1.10204 1
1.77551 1.10204 1
1.83673 1.10204 1
1.89796 1.10204 1
1.95918 1.10204 1
2.02041 1.10204 1
2.08163 1.10204 1
2.14286 1.10204 1
2.20408 1.10204 1
2.26531 1.10204 1
2.32653 1.10204 1
2.38776 1.10204 1
2.44898 1.10204 1
2.5102 1.10204 1
2.57143 1.10204 1
2.63265 1.10204 1
2.69388 1.10204 1
2.7551 1.10204 1
2.81633 1.10204 1
2.87755 1.10204 1
2.93878 1.10204 1
3 1.10204 1

0 1.16327 0.945722
0.0612245 1.16327 1.00497
0.122449 1.16327 1.13701
0.183673 1.16327 1.24528
